"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","question_order"
"16550","<p>In this experiment, you will see 3 visualizations, each for 10 seconds.</p> <p> You need to remember the data fact <b>highlighted with annotation</b>, and try to recall it.</p>","0","html-button-response","0","16558","0.0-0.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"7537","","{""Q0"":""durian""}","survey-multi-choice","1","24099","0.0-1.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"2496","<p>Great! You passed the attention check. Now let's begin!</p>","0","html-button-response","2","26599","0.0-2.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart482.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","3","36602","0.0-3.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart431.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","4","46605","0.0-4.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Filter-Bar-Bound.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","5","56608","0.0-5.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"42592","","{""Q0"":""The number of mobile customers in UK drops below 30 million from 2018 to 2019.""}","survey-multi-choice","6","99201","0.0-6.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart424.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","7","109205","0.0-7.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart86.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","8","119210","0.0-8.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Range-Bar-Shade.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","9","129215","0.0-9.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"17480","","{""Q0"":""People from most Asian countries spent 50 to 70 hours on smartphones.""}","survey-multi-choice","10","146697","0.0-10.0","9","1","2024-06-25 16:24:22","327d8d61a69a55b6203573ad19e3ab64","104.220.10.63","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Chrome","125.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
