"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","question_order"
"5342","<p>In this experiment, you will see 3 visualizations, each for 10 seconds.</p> <p> You need to remember the data fact <b>highlighted with annotation</b>, and try to recall it.</p>","0","html-button-response","0","5347","0.0-0.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"3699","","{""Q0"":""durian""}","survey-multi-choice","1","9048","0.0-1.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"1401","<p>Great! You passed the attention check. Now let's begin!</p>","0","html-button-response","2","10450","0.0-2.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Filter-Bar-Shade.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","3","20464","0.0-3.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart613.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","4","30466","0.0-4.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart20.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","5","40470","0.0-5.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"7326","","{""Q0"":""The number of mobile customers in UK drops below 30 million from 2018 to 2019.""}","survey-multi-choice","6","47799","0.0-6.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart245.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","7","57802","0.0-7.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart356.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","8","67819","0.0-8.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Range-Bar-Color.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","9","77821","0.0-9.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"19647","","{""Q0"":""There are only 4 nations whose total value of coffee exports exceeds 2,000,000,000$ per annum""}","survey-multi-choice","10","97471","0.0-10.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""RetrieveValue-Bar-Line.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","11","107485","0.0-11.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart500.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","12","117487","0.0-12.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart632.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","13","127489","0.0-13.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"8444","","{""Q0"":""In 2016, the national debt of Ireland reach the lowest.""}","survey-multi-choice","14","135934","0.0-14.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Trend-Bar-Bound.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","15","145937","0.0-15.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart370.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","16","155938","0.0-16.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart425.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","17","165941","0.0-17.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"19544","","{""Q0"":""The employee number of Brunswick investment banking increased from 2014 to 2017""}","survey-multi-choice","18","185489","0.0-18.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Comapre-Bar-Mark.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","19","195495","0.0-19.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart370.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","20","205498","0.0-20.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart17.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","21","215504","0.0-21.0","16","1","2024-06-25 16:35:37","327d8d61a69a55b6203573ad19e3ab64","98.30.128.133","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Chrome","126.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
