"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success","item_width_mm","item_height_mm","item_width_px","px2mm","scale_factor","stimulus","question_order"
"1800","973","true","Chrome","126.0.0.0","false","Mac OS","true","61.3","true","true","browser-check","0","31938","0.0-0.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","","","","","","","","","",""
"","","","Chrome","126.0.0.0","","","","","","","survey-text","1","37722","0.0-1.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","5776","{""Q0"":""62b8a08a9ff4c7c019c33208""}","","","","","","","",""
"","","","Chrome","126.0.0.0","","","","","","","fullscreen","2","44740","0.0-2.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","6014","","true","","","","","","",""
"","","","Chrome","126.0.0.0","","","","","","","virtual-chinrest","3","60948","0.0-3.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","16204","","","85.6","53.98","428.15533980582524","5","1.03","",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","4","66924","0.0-4.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","5917","0","","","","","","","
    <p>If the measurements were done correctly, the square below should be 10 cm x 10 cm.</p>
    <div style=""background-color: black; width: 500px; height: 500px; margin: 20px auto;""></div>
    ",""
"","","","Chrome","126.0.0.0","","","","","","","survey-multi-choice","5","72277","0.0-5.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","5308","{""Q0"":""durian""}","","","","","","","","[0]"
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","6","75079","0.0-6.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","2794","0","","","","","","","<p>Great! You passed the attention check. Now let's begin!</p>",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","7","88840","0.0-7.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","13750","0","","","","","","","<p>In this experiment, you will see 15 dashboards, each for 20 seconds.</p> <p> You need to <b>remember the data fact</b> shown on the dashboard, and try to recall whether it is <b>True or False</b> later.</p>",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","8","99032","0.0-8.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","10190","0","","","","","","","<p>Your response will be collected and evaluated. If any irregularities are found (such as selecting the same answer for all questions or displaying very low overall accuracy), you may not receive payment.</p>",""
"","","","Chrome","126.0.0.0","","","","","","","image-keyboard-response","9","119050","0.0-9.0","433","1","2024-07-29 18:50:07","b0e02d76891de4098917a4775b26ae70","73.127.135.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Macintosh","OS X","10_15_7","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9,ru;q=0.8","null","null","","","","","","","Filter-Bar-Opacity.png",""
