"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success","item_width_mm","item_height_mm","item_width_px","px2mm","scale_factor","stimulus","question_order"
"2007","1003","true","Opera","109.0.0.0","false","Windows 10","true","171.72","false","true","browser-check","0","353","0.0-0.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","","","","","","","","","",""
"","","","Opera","109.0.0.0","","","","","","","survey-text","1","4273","0.0-1.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3916","{""Q0"":""66799662d6513151e840c6af""}","","","","","","","",""
"","","","Opera","109.0.0.0","","","","","","","fullscreen","2","6544","0.0-2.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","1264","","true","","","","","","",""
"","","","Opera","109.0.0.0","","","","","","","virtual-chinrest","3","21196","0.0-3.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","14649","","","85.6","53.98","428.57142857142856","4.999999999999999","0.672","",""
"","","","Opera","109.0.0.0","","","","","","","html-button-response","4","24997","0.0-4.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3800","0","","","","","","","
    <p>If the measurements were done correctly, the square below should be 10 cm x 10 cm.</p>
    <div style=""background-color: black; width: 500px; height: 500px; margin: 20px auto;""></div>
    ",""
"","","","Opera","109.0.0.0","","","","","","","survey-multi-choice","5","30302","0.0-5.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","5303","{""Q0"":""durian""}","","","","","","","","[0]"
"","","","Opera","109.0.0.0","","","","","","","html-button-response","6","31667","0.0-6.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","1363","0","","","","","","","<p>Great! You passed the attention check. Now let's begin!</p>",""
"","","","Opera","109.0.0.0","","","","","","","html-button-response","7","36055","0.0-7.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","4387","0","","","","","","","<p>In this experiment, you will see 15 dashboards, each for 20 seconds.</p> <p> You need to <b>remember the data fact</b> shown on the dashboard, and try to recall whether it is <b>True or False</b> later.</p>",""
"","","","Opera","109.0.0.0","","","","","","","html-button-response","8","43598","0.0-8.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","7542","0","","","","","","","<p>Your response will be collected and evaluated. If any irregularities are found (such as selecting the same answer for all questions or displaying very low overall accuracy), you may not receive payment.</p>",""
"","","","Opera","109.0.0.0","","","","","","","image-keyboard-response","9","63601","0.0-9.0","4883","1","2024-08-12 17:39:40","b0e02d76891de4098917a4775b26ae70","38.40.8.194","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Filter-Bar-Opacity.png",""
