"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success","item_width_mm","item_height_mm","item_width_px","px2mm","scale_factor","stimulus","question_order"
"2560","1287","true","Firefox","128.0","false","Windows 10","true","145.63","true","true","browser-check","0","414","0.0-0.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","","","","","","","","","",""
"","","","Firefox","128.0","","","","","","","survey-text","1","3278","0.0-1.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","2861","{""Q0"":""65ef763674fcabc14a05e744""}","","","","","","","",""
"","","","Firefox","128.0","","","","","","","fullscreen","2","6363","0.0-2.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","2081","","true","","","","","","",""
"","","","Firefox","128.0","","","","","","","virtual-chinrest","3","37656","0.0-3.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","31291","","","85.6","53.98","427.9176201372997","4.999999999999999","0.8740000000000001","",""
"","","","Firefox","128.0","","","","","","","html-button-response","4","55083","0.0-4.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","17428","0","","","","","","","
    <p>If the measurements were done correctly, the square below should be 10 cm x 10 cm.</p>
    <div style=""background-color: black; width: 500px; height: 500px; margin: 20px auto;""></div>
    ",""
"","","","Firefox","128.0","","","","","","","survey-multi-choice","5","61456","0.0-5.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","6370","{""Q0"":""durian""}","","","","","","","","[0]"
"","","","Firefox","128.0","","","","","","","html-button-response","6","62738","0.0-6.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","1282","0","","","","","","","<p>Great! You passed the attention check. Now let's begin!</p>",""
"","","","Firefox","128.0","","","","","","","html-button-response","7","68822","0.0-7.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","6082","0","","","","","","","<p>In this experiment, you will see 15 dashboards, each for 20 seconds.</p> <p> You need to <b>remember the data fact</b> shown on the dashboard, and try to recall whether it is <b>True or False</b> later.</p>",""
"","","","Firefox","128.0","","","","","","","html-button-response","8","87747","0.0-8.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","18924","0","","","","","","","<p>Your response will be collected and evaluated. If any irregularities are found (such as selecting the same answer for all questions or displaying very low overall accuracy), you may not receive payment.</p>",""
"","","","Firefox","128.0","","","","","","","image-keyboard-response","9","108122","0.0-9.0","228","1","2024-07-29 18:41:48","b0e02d76891de4098917a4775b26ae70","65.60.217.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.5","null","null","","","","","","","Filter-Bar-Color.png",""
