"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success","item_width_mm","item_height_mm","item_width_px","px2mm","scale_factor","stimulus","question_order"
"1920","919","true","Chrome","126.0.0.0","false","Windows 10","true","145.63","true","true","browser-check","0","415","0.0-0.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","","","","","","","","","",""
"","","","Chrome","126.0.0.0","","","","","","","survey-text","1","7177","0.0-1.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","6759","{""Q0"":""66a6cdf2f8938d1d1e6bec54""}","","","","","","","",""
"","","","Chrome","126.0.0.0","","","","","","","fullscreen","2","11563","0.0-2.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3370","","true","","","","","","",""
"","","","Chrome","126.0.0.0","","","","","","","virtual-chinrest","3","60535","0.0-3.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","48970","","","85.6","53.98","428.1437125748503","5","0.6679999999999999","",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","4","67237","0.0-4.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","6701","0","","","","","","","
    <p>If the measurements were done correctly, the square below should be 10 cm x 10 cm.</p>
    <div style=""background-color: black; width: 500px; height: 500px; margin: 20px auto;""></div>
    ",""
"","","","Chrome","126.0.0.0","","","","","","","survey-multi-choice","5","73041","0.0-5.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","5803","{""Q0"":""durian""}","","","","","","","","[0]"
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","6","74617","0.0-6.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","1575","0","","","","","","","<p>Great! You passed the attention check. Now let's begin!</p>",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","7","89873","0.0-7.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","15255","0","","","","","","","<p>In this experiment, you will see 15 dashboards, each for 20 seconds.</p> <p> You need to <b>remember the data fact</b> shown on the dashboard, and try to recall whether it is <b>True or False</b> later.</p>",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","8","97961","0.0-8.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","8088","0","","","","","","","<p>Your response will be collected and evaluated. If any irregularities are found (such as selecting the same answer for all questions or displaying very low overall accuracy), you may not receive payment.</p>",""
"","","","Chrome","126.0.0.0","","","","","","","image-keyboard-response","9","117963","0.0-9.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Filter-Bar-Line.png",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","10","133761","0.0-10.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","15797","0","","","","","","","<img src=""Filter-Bar-Line-Blur.png"" style=""max-width:80%; margin:10px;""><br>The number of mobile customers in UK drops below 30 million from 2018 to 2019.",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","11","147967","0.0-11.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","14206","0","","","","","","","<img src=""Filter-Bar-Line-Blur.png"" style=""max-width:80%; margin:10px;""><br>The number of hospital in the U.S. has been lower than 3500 thousands since 2003",""
"","","","Chrome","126.0.0.0","","","","","","","image-keyboard-response","12","167968","0.0-12.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Range-Bar-Opacity.png",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","13","186647","0.0-13.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","18678","0","","","","","","","<img src=""Range-Bar-Opacity-Blur.png"" style=""max-width:80%; margin:10px;""><br>People from most Asian countries spent 50 to 70 hours on smartphones.",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","14","188961","0.0-14.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","2313","0","","","","","","","<img src=""Range-Bar-Opacity-Blur.png"" style=""max-width:80%; margin:10px;""><br>Since 2014, the unit sales are between 2 and 3 million.",""
"","","","Chrome","126.0.0.0","","","","","","","image-keyboard-response","15","208963","0.0-15.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","RetrieveValue-Bar-Opacity.png",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","16","214665","0.0-16.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","5702","1","","","","","","","<img src=""RetrieveValue-Bar-Opacity-Blur.png"" style=""max-width:80%; margin:10px;""><br>In 2016, the national debt of Ireland reach the lowest.",""
"","","","Chrome","126.0.0.0","","","","","","","html-button-response","17","217441","0.0-17.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","2775","0","","","","","","","<img src=""RetrieveValue-Bar-Opacity-Blur.png"" style=""max-width:80%; margin:10px;""><br>In 2007, Waste Management operating value is around 5000 million dollars.",""
"","","","Chrome","126.0.0.0","","","","","","","image-keyboard-response","18","237443","0.0-18.0","1178","1","2024-07-29 19:10:59","b0e02d76891de4098917a4775b26ae70","67.168.150.102","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Trend-Bar-Text.png",""
