"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success","item_width_mm","item_height_mm","item_width_px","px2mm","scale_factor","stimulus","question_order"
"1879","962","true","Opera","109.0.0.0","false","Windows 10","true","60.66","true","true","browser-check","0","996","0.0-0.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","","","","","","","","","",""
"","","","Opera","109.0.0.0","","","","","","","survey-text","1","4662","0.0-1.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3660","{""Q0"":""62f975cbc3507ecf77180d00""}","","","","","","","",""
"","","","Opera","109.0.0.0","","","","","","","fullscreen","2","8744","0.0-2.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3064","","true","","","","","","",""
"","","","Opera","109.0.0.0","","","","","","","virtual-chinrest","3","22566","0.0-3.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","13820","","","85.6","53.98","428.082191780822","5","0.584","",""
"","","","Opera","109.0.0.0","","","","","","","html-button-response","4","25143","0.0-4.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","2575","0","","","","","","","
    <p>If the measurements were done correctly, the square below should be 10 cm x 10 cm.</p>
    <div style=""background-color: black; width: 500px; height: 500px; margin: 20px auto;""></div>
    ",""
"","","","Opera","109.0.0.0","","","","","","","survey-multi-choice","5","28599","0.0-5.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3454","{""Q0"":""durian""}","","","","","","","","[0]"
"","","","Opera","109.0.0.0","","","","","","","html-button-response","6","29607","0.0-6.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","1006","0","","","","","","","<p>Great! You passed the attention check. Now let's begin!</p>",""
"","","","Opera","109.0.0.0","","","","","","","html-button-response","7","34376","0.0-7.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","4768","0","","","","","","","<p>In this experiment, you will see 15 dashboards, each for 20 seconds.</p> <p> You need to <b>remember the data fact</b> shown on the dashboard, and try to recall whether it is <b>True or False</b> later.</p>",""
"","","","Opera","109.0.0.0","","","","","","","html-button-response","8","40322","0.0-8.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","5945","0","","","","","","","<p>Your response will be collected and evaluated. If any irregularities are found (such as selecting the same answer for all questions or displaying very low overall accuracy), you may not receive payment.</p>",""
"","","","Opera","109.0.0.0","","","","","","","image-keyboard-response","9","60324","0.0-9.0","404","1","2024-07-29 18:49:18","b0e02d76891de4098917a4775b26ae70","24.218.83.132","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Filter-Bar-Shade.png",""
