"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success","item_width_mm","item_height_mm","item_width_px","px2mm","scale_factor","stimulus","question_order"
"1920","991","true","Chrome","127.0.0.0","false","Windows 10","true","61.17","true","true","browser-check","0","991","0.0-0.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","","","","","","","","","",""
"","","","Chrome","127.0.0.0","","","","","","","survey-text","1","10852","0.0-1.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","9854","{""Q0"":""63d569384ae2cf6d4dce7c32""}","","","","","","","",""
"","","","Chrome","127.0.0.0","","","","","","","fullscreen","2","12798","0.0-2.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","944","","true","","","","","","",""
"","","","Chrome","127.0.0.0","","","","","","","virtual-chinrest","3","25512","0.0-3.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","12713","","","85.6","53.98","428.3387622149837","5","1.228","",""
"","","","Chrome","127.0.0.0","","","","","","","html-button-response","4","26308","0.0-4.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","794","0","","","","","","","
    <p>If the measurements were done correctly, the square below should be 10 cm x 10 cm.</p>
    <div style=""background-color: black; width: 500px; height: 500px; margin: 20px auto;""></div>
    ",""
"","","","Chrome","127.0.0.0","","","","","","","survey-multi-choice","5","33501","0.0-5.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","7191","{""Q0"":""durian""}","","","","","","","","[0]"
"","","","Chrome","127.0.0.0","","","","","","","html-button-response","6","34643","0.0-6.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","1139","0","","","","","","","<p>Great! You passed the attention check. Now let's begin!</p>",""
"","","","Chrome","127.0.0.0","","","","","","","html-button-response","7","39637","0.0-7.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","4992","0","","","","","","","<p>In this experiment, you will see 15 dashboards, each for 20 seconds.</p> <p> You need to <b>remember the data fact</b> shown on the dashboard, and try to recall whether it is <b>True or False</b> later.</p>",""
"","","","Chrome","127.0.0.0","","","","","","","html-button-response","8","45906","0.0-8.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","6268","0","","","","","","","<p>Your response will be collected and evaluated. If any irregularities are found (such as selecting the same answer for all questions or displaying very low overall accuracy), you may not receive payment.</p>",""
"","","","Chrome","127.0.0.0","","","","","","","image-keyboard-response","9","65909","0.0-9.0","4052","1","2024-08-12 17:20:43","b0e02d76891de4098917a4775b26ae70","74.108.59.226","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Filter-Bar-Color.png",""
