"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success","item_width_mm","item_height_mm","item_width_px","px2mm","scale_factor","stimulus","question_order","init_locations","moves","final_locations"
"2560","1271","true","Chrome","122.0.0.0","false","Windows 10","true","60.42","false","true","browser-check","0","8887","0.0-0.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","","","","","","","","","","","","",""
"","","","Chrome","122.0.0.0","","","","","","","survey-text","1","12758","0.0-1.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3869","{""Q0"":""6630ed04c0ee00129fb46df7""}","","","","","","","","","","",""
"","","","Chrome","122.0.0.0","","","","","","","fullscreen","2","15733","0.0-2.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","1961","","true","","","","","","","","","",""
"","","","Chrome","122.0.0.0","","","","","","","virtual-chinrest","3","32471","0.0-3.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","16724","","","85.6","53.98","428","5","1","","","","",""
"","","","Chrome","122.0.0.0","","","","","","","html-button-response","4","35171","0.0-4.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","2699","0","","","","","","","
    <p>If the measurements were done correctly, the square below should be 10 cm x 10 cm.</p>
    <div style=""background-color: black; width: 500px; height: 500px; margin: 20px auto;""></div>
    ","","","",""
"","","","Chrome","122.0.0.0","","","","","","","survey-multi-choice","5","38264","0.0-5.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3092","{""Q0"":""durian""}","","","","","","","","[0]","","",""
"","","","Chrome","122.0.0.0","","","","","","","html-button-response","6","39681","0.0-6.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","1416","0","","","","","","","<p>Great! You passed the attention check. Now let's begin!</p>","","","",""
"","","","Chrome","122.0.0.0","","","","","","","html-button-response","7","47016","0.0-7.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","7334","0","","","","","","","<p>In this experiment, you will see 15 dashboards, each for 20 seconds.</p> <p> You need to <b>remember the data fact</b> shown on the dashboard, and try to recall whether it is <b>True or False</b> later.</p>","","","",""
"","","","Chrome","122.0.0.0","","","","","","","html-button-response","8","50983","0.0-8.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3967","0","","","","","","","<p>Your response will be collected and evaluated. If any irregularities are found (such as selecting the same answer for all questions or displaying very low overall accuracy), you may not receive payment.</p>","","","",""
"","","","Chrome","122.0.0.0","","","","","","","image-keyboard-response","9","70985","0.0-9.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Filter-Bar-Bound.png","","","",""
"","","","Chrome","122.0.0.0","","","","","","","html-button-response","10","74522","0.0-10.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3536","1","","","","","","","<img src=""Filter-Bar-Bound-Blur.png"" style=""max-width:80%; margin:10px;""><br>The number of mobile customers in UK drops below 20 million from 2018 to 2019.","","","",""
"","","","Chrome","122.0.0.0","","","","","","","html-button-response","11","78522","0.0-11.0","506","1","2024-07-29 18:52:55","b0e02d76891de4098917a4775b26ae70","184.74.60.138","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3999","0","","","","","","","<img src=""Filter-Bar-Bound-Blur.png"" style=""max-width:80%; margin:10px;""><br>The number of hospital in the U.S. has been lower than 3500 thousands since 2003","","","",""
