"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","platform","platform_version","referer","accept_language","rt","response","success","item_width_mm","item_height_mm","item_width_px","px2mm","scale_factor","stimulus","question_order"
"1707","960","true","Chrome","125.0.0.0","false","Windows 10","true","60.25","true","true","browser-check","0","8843","0.0-0.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","","","","","","","","","",""
"","","","Chrome","125.0.0.0","","","","","","","survey-text","1","14689","0.0-1.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","5842","{""Q0"":""583f12f545073d0001fac52d""}","","","","","","","",""
"","","","Chrome","125.0.0.0","","","","","","","fullscreen","2","19035","0.0-2.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3342","","true","","","","","","",""
"","","","Chrome","125.0.0.0","","","","","","","virtual-chinrest","3","44369","0.0-3.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","25332","","","85.6","53.98","428.06076854334225","5","2.238","",""
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","4","50501","0.0-4.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","6129","0","","","","","","","
    <p>If the measurements were done correctly, the square below should be 10 cm x 10 cm.</p>
    <div style=""background-color: black; width: 500px; height: 500px; margin: 20px auto;""></div>
    ",""
"","","","Chrome","125.0.0.0","","","","","","","survey-multi-choice","5","55785","0.0-5.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","5282","{""Q0"":""durian""}","","","","","","","","[0]"
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","6","58065","0.0-6.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","2277","0","","","","","","","<p>Great! You passed the attention check. Now let's begin!</p>",""
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","7","68305","0.0-7.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","10238","0","","","","","","","<p>In this experiment, you will see 15 dashboards, each for 20 seconds.</p> <p> You need to <b>remember the data fact</b> shown on the dashboard, and try to recall whether it is <b>True or False</b> later.</p>",""
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","8","77169","0.0-8.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","8863","0","","","","","","","<p>Your response will be collected and evaluated. If any irregularities are found (such as selecting the same answer for all questions or displaying very low overall accuracy), you may not receive payment.</p>",""
"","","","Chrome","125.0.0.0","","","","","","","image-keyboard-response","9","97171","0.0-9.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Filter-Bar-Color.png",""
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","10","100217","0.0-10.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","3044","0","","","","","","","<img src=""Filter-Bar-Color-Blur.png"" style=""max-width:80%; margin:10px;""><br>The number of mobile customers in UK drops below 20 million from 2018 to 2019.",""
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","11","102512","0.0-11.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","2294","0","","","","","","","<img src=""Filter-Bar-Color-Blur.png"" style=""max-width:80%; margin:10px;""><br>The number of hospitals in the U.S. has been higher than 3500 thousands since 2014.",""
"","","","Chrome","125.0.0.0","","","","","","","image-keyboard-response","12","122514","0.0-12.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Range-Bar-Bound.png",""
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","13","124521","0.0-13.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","2006","1","","","","","","","<img src=""Range-Bar-Bound-Blur.png"" style=""max-width:80%; margin:10px;""><br>People from most Asian countries spent 80 to 100 hours on smartphones.",""
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","14","135545","0.0-14.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","11023","0","","","","","","","<img src=""Range-Bar-Bound-Blur.png"" style=""max-width:80%; margin:10px;""><br>Since 2014, the unit sales are between 2 and 3 million.",""
"","","","Chrome","125.0.0.0","","","","","","","image-keyboard-response","15","156242","0.0-15.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","RetrieveValue-Bar-Opacity.png",""
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","16","160747","0.0-16.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","4516","0","","","","","","","<img src=""RetrieveValue-Bar-Opacity-Blur.png"" style=""max-width:80%; margin:10px;""><br>In 2016, the national debt of Ireland reach the lowest.",""
"","","","Chrome","125.0.0.0","","","","","","","html-button-response","17","162019","0.0-17.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","1270","0","","","","","","","<img src=""RetrieveValue-Bar-Opacity-Blur.png"" style=""max-width:80%; margin:10px;""><br>In 2007, Waste Management operating value is around 13000 million dollars",""
"","","","Chrome","125.0.0.0","","","","","","","image-keyboard-response","18","182218","0.0-18.0","4086","1","2024-08-12 17:21:14","b0e02d76891de4098917a4775b26ae70","172.58.1.46","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36","WebKit","Windows","10.0","https://wvbvqp7xwd.cognition.run/","en-US,en;q=0.9","null","null","","","","","","","Trend-Bar-Text.png",""
